AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,version
0,0,0,0,89,10,35,43,939,4,32,3245,958,3254,2121,650,10,636,4,2125,4922,7,347,1771,86065,0,47,86018,9997,0,6,9991,33997,33,33964,42071,0,8,42063,3415,0,15377,8708,10,8698,6672,16,6656,3322,3318,3391,3009,8,8,7,3,4,1.24,3691,3683,3762,3352,v0.4.25
0,0,0,0,90,10,35,44,898,8,36,3117,917,3126,2032,603,10,589,4,2040,4732,8,361,1671,83032,0,47,82985,9595,0,6,9589,32882,33,32849,40555,0,8,40547,3239,0,14782,8331,10,8321,6454,16,6438,3147,3143,3210,2833,8,8,7,2,4,1.23,3567,3559,3633,3225,v0.4.26
0,0,0,0,90,10,35,44,903,5,42,3126,922,3135,1978,582,10,568,4,1983,4756,7,359,1617,83383,0,47,83336,9665,0,6,9659,33021,33,32988,40697,0,8,40689,3168,0,14850,8368,10,8358,6485,16,6469,3098,3094,3161,2779,8,8,7,3,4,1.23,3579,3571,3645,3233,v0.4.27
0,0,0,0,91,10,36,44,905,7,37,3161,926,3170,2076,641,15,622,4,2083,4839,7,364,1712,84395,0,47,84348,9784,0,6,9778,33490,33,33457,41121,0,8,41113,3336,0,15057,8465,10,8455,6595,16,6579,3227,3219,3294,2894,11,8,7,3,4,1.23,3622,3614,3689,3268,v0.4.28
0,0,0,0,91,10,36,44,908,8,37,3167,929,3176,2001,592,16,572,4,2009,4739,8,357,1644,84657,0,47,84610,9814,0,6,9808,33596,33,33563,41247,0,8,41239,3243,0,15107,8489,10,8479,6621,16,6605,3133,3125,3190,2801,11,8,7,2,4,1.23,3634,3626,3701,3276,v0.4.29
0,0,0,0,87,10,34,42,887,7,31,3042,901,3050,1919,548,12,534,2,1926,6292,7,296,1623,79180,0,0,79180,9583,0,0,9583,31292,0,31292,38305,0,0,38305,3066,0,14276,8110,0,8110,6166,0,6166,2993,2990,3046,2752,8,8,7,3,4,1.22,3409,3402,3463,3132,v0.4.3
0,0,0,0,91,10,36,44,910,5,36,3171,931,3180,2025,613,16,592,5,2030,4769,7,352,1671,84806,0,47,84759,9830,0,6,9824,33656,33,33623,41320,0,8,41312,3265,0,15134,8505,10,8495,6632,16,6616,3153,3145,3199,2821,11,8,7,3,4,1.23,3641,3633,3709,3280,v0.4.30
0,0,0,0,91,10,36,44,910,2,49,3171,931,3180,1910,561,16,540,5,1912,4620,7,356,1549,84807,0,47,84760,9830,0,6,9824,33657,33,33624,41320,0,8,41312,3138,0,15134,8505,10,8495,6632,16,6616,3029,3021,3085,2704,11,8,7,2,4,1.23,3641,3633,3709,3280,v0.4.31
0,0,0,0,91,10,36,44,912,7,48,3179,933,3188,1975,592,16,571,5,1982,4630,7,359,1616,85202,0,47,85155,9872,0,6,9866,33821,33,33788,41509,0,8,41501,3187,0,15233,8549,10,8539,6687,16,6671,3097,3093,3156,2776,8,8,7,2,4,1.23,3666,3658,3737,3298,v0.4.32
0,0,0,0,91,10,36,44,913,7,45,3186,934,3195,2036,600,18,577,5,2043,4774,7,373,1663,85480,0,47,85433,9905,0,6,9899,33959,33,33926,41616,0,8,41608,3259,0,15289,8570,10,8560,6722,16,6706,3171,3167,3235,2840,8,8,7,3,4,1.23,3678,3670,3756,3308,v0.4.33
0,0,0,0,87,10,34,42,894,4,39,3060,908,3068,2049,619,11,606,2,2053,6493,8,295,1750,79895,0,0,79895,9655,0,0,9655,31582,0,31582,38658,0,0,38658,3230,0,14377,8175,0,8175,6202,0,6202,3125,3118,3168,2872,11,8,7,3,4,1.22,3433,3426,3487,3150,v0.4.4
0,0,0,0,87,10,34,42,892,6,37,3037,908,3044,1758,482,12,468,2,1764,6045,8,299,1457,79712,0,0,79712,9624,0,0,9624,31683,0,31683,38405,0,0,38405,2934,0,14349,8170,0,8170,6179,0,6179,2830,2823,2873,2582,11,8,7,3,4,1.21,3407,3400,3462,3127,v0.4.5
0,0,0,0,87,10,34,42,912,5,35,3094,929,3101,1900,552,11,539,2,1905,4645,7,309,1589,81420,0,0,81420,9841,0,0,9841,32324,0,32324,39255,0,0,39255,3122,0,14579,8330,0,8330,6249,0,6249,3016,3009,3069,2750,11,8,7,3,4,1.21,3479,3472,3535,3182,v0.4.6
0,0,0,0,87,10,34,42,912,5,39,3094,929,3101,1892,557,11,544,2,1897,4667,7,312,1578,81420,0,0,81420,9841,0,0,9841,32324,0,32324,39255,0,0,39255,3089,0,14579,8330,0,8330,6249,0,6249,2990,2983,3035,2721,11,8,7,3,4,1.21,3479,3472,3535,3182,v0.4.7
0,0,0,0,87,10,34,42,906,5,37,3089,925,3096,1842,536,10,522,4,1847,4582,8,318,1521,81356,0,0,81356,9829,0,0,9829,32323,0,32323,39204,0,0,39204,3023,0,14558,8288,0,8288,6270,0,6270,2959,2956,3016,2692,8,8,7,3,4,1.21,3480,3473,3538,3179,v0.4.8
0,0,0,0,87,10,34,42,906,5,44,3089,925,3096,1816,533,10,519,4,1821,4613,6,320,1495,81358,0,0,81358,9830,0,0,9830,32324,0,32324,39204,0,0,39204,2997,0,14559,8289,0,8289,6270,0,6270,2935,2932,2991,2667,8,8,7,3,4,1.21,3480,3473,3538,3179,v0.4.9
0,0,0,0,92,10,36,44,921,8,46,3237,942,3248,2075,619,16,598,5,2083,4750,8,377,1698,86927,0,42,86885,10050,0,5,10045,34613,29,34584,42264,0,8,42256,3367,0,15545,8696,11,8685,6852,14,6838,3264,3257,3339,2898,8,8,7,2,4,1.22,3756,3745,3836,3360,v0.5.0
0,0,0,0,92,10,36,44,921,7,48,3237,942,3248,2285,728,16,707,5,2292,5036,8,378,1906,86927,0,42,86885,10050,0,5,10045,34613,29,34584,42264,0,8,42256,3601,0,15545,8696,11,8685,6852,14,6838,3494,3487,3573,3117,8,8,7,3,4,1.22,3756,3745,3836,3360,v0.5.1
0,0,0,0,92,10,36,44,837,18,39,2984,860,2995,1998,610,15,590,5,2016,4397,8,335,1673,79135,0,43,79092,9123,0,5,9118,31757,30,31727,38255,0,8,38247,3163,0,14168,8000,11,7989,6171,15,6156,3062,3058,3125,2760,8,8,6,3,4,1.20,3435,3427,3502,3097,v0.5.10
0,0,0,0,91,10,36,44,840,11,33,2991,864,3002,1959,602,16,581,5,1970,4444,8,337,1625,79416,0,43,79373,9151,0,5,9146,31857,30,31827,38408,0,8,38400,3157,0,14208,8019,11,8008,6192,15,6177,3024,3016,3079,2710,11,8,6,3,4,1.21,3443,3435,3510,3104,v0.5.11
0,0,0,0,92,10,36,44,846,10,47,3011,870,3022,1931,579,16,558,5,1941,4459,7,346,1588,80043,0,43,80000,9235,0,5,9230,32105,30,32075,38703,0,8,38695,3119,0,14333,8075,11,8064,6261,15,6246,2986,2978,3040,2672,11,8,6,3,4,1.21,3476,3468,3543,3125,v0.5.12
0,0,0,0,91,10,36,44,850,8,39,3022,874,3033,1916,590,17,568,5,1924,4362,7,331,1586,80357,0,43,80314,9271,0,5,9266,32214,30,32184,38872,0,8,38864,3121,0,14385,8107,11,8096,6281,15,6266,2979,2971,3035,2658,11,8,6,2,4,1.21,3488,3480,3555,3136,v0.5.13
0,0,0,0,90,10,36,44,865,12,34,3044,889,3055,2040,633,16,612,5,2052,4648,7,355,1690,80809,0,43,80766,9299,0,5,9294,32276,30,32246,39234,0,8,39226,3279,0,14435,8168,11,8157,6270,15,6255,3142,3134,3209,2820,11,8,6,3,4,1.22,3509,3501,3578,3160,v0.5.14
0,0,0,0,91,10,36,44,867,15,33,3062,891,3073,1957,585,16,564,5,1972,4509,8,365,1599,81308,0,43,81265,9358,0,5,9353,32539,30,32509,39411,0,8,39403,3137,0,14540,8214,11,8203,6329,15,6314,3039,3035,3094,2723,8,8,6,2,4,1.21,3531,3523,3602,3178,v0.5.15
0,0,0,0,91,10,36,44,867,13,41,3062,891,3073,1942,566,16,545,5,1955,4602,7,361,1587,81308,0,43,81265,9358,0,5,9353,32539,30,32509,39411,0,8,39403,3176,0,14540,8214,11,8203,6329,15,6314,3031,3023,3092,2703,11,8,6,3,4,1.21,3531,3523,3602,3178,v0.5.16
0,0,0,0,91,10,36,44,869,14,46,3060,893,3071,2080,637,17,615,5,2094,4710,6,362,1726,81488,0,43,81445,9362,0,5,9357,32663,30,32633,39463,0,8,39455,3288,0,14571,8229,11,8218,6345,15,6330,3179,3175,3241,2846,8,8,6,2,4,1.21,3536,3528,3609,3177,v0.5.17
0,0,0,0,91,10,36,44,881,11,32,3111,905,3122,1981,567,16,546,5,1992,4604,7,365,1620,82859,0,43,82816,9516,0,5,9511,33310,30,33280,40033,0,8,40025,3116,0,14826,8352,11,8341,6477,15,6462,3047,3043,3111,2737,8,8,6,2,4,1.20,3601,3593,3679,3229,v0.5.18
0,0,0,0,92,10,36,44,921,8,42,3245,942,3256,2116,643,16,622,5,2124,4842,8,381,1735,87058,0,42,87016,10066,0,5,10061,34671,29,34642,42321,0,8,42313,3474,0,15568,8706,11,8695,6865,14,6851,3333,3322,3411,2954,11,8,7,2,4,1.22,3765,3754,3845,3368,v0.5.2
0,0,0,0,92,10,37,44,933,4,43,3279,954,3290,2153,671,15,651,5,2157,4926,7,367,1783,88390,0,43,88347,10228,0,5,10223,35336,30,35306,42826,0,8,42818,3487,0,15856,8839,11,8828,7020,15,7005,3352,3341,3436,2980,11,8,7,2,4,1.21,3820,3809,3905,3405,v0.5.3
0,0,0,0,91,10,36,44,880,9,39,3077,901,3088,2015,611,16,590,5,2024,4565,6,343,1675,82526,0,43,82483,9503,0,5,9498,33252,30,33222,39771,0,8,39763,3244,0,14804,8328,11,8317,6479,15,6464,3122,3111,3203,2773,11,8,6,3,4,1.20,3580,3569,3663,3194,v0.5.4
0,0,0,0,91,10,36,44,880,7,49,3113,903,3124,2005,602,15,582,5,2012,4582,7,339,1666,83018,0,43,82975,9591,0,5,9586,33373,30,33343,40054,0,8,40046,3138,0,14959,8447,11,8436,6515,15,6500,3065,3058,3133,2743,8,8,6,2,4,1.20,3616,3605,3699,3230,v0.5.5
0,0,0,0,91,10,36,44,881,12,52,3104,904,3115,2045,618,16,597,5,2057,4621,8,347,1702,82968,0,43,82925,9558,0,5,9553,33330,30,33300,40080,0,8,40072,3303,0,14907,8444,11,8433,6466,15,6451,3165,3154,3238,2793,11,8,6,3,4,1.20,3614,3603,3697,3221,v0.5.6
0,0,0,0,91,10,36,44,881,15,40,3104,904,3115,2136,667,16,646,5,2151,4742,7,353,1791,82968,0,43,82925,9558,0,5,9553,33330,30,33300,40080,0,8,40072,3371,0,14907,8444,11,8433,6466,15,6451,3273,3266,3355,2901,8,8,6,3,4,1.20,3614,3603,3697,3221,v0.5.7
0,0,0,0,91,10,36,44,837,13,35,2982,860,2993,1925,575,15,555,5,1938,4303,8,326,1604,79065,0,43,79022,9114,0,5,9109,31705,30,31675,38246,0,8,38238,3042,0,14156,7996,11,7985,6163,15,6148,2956,2952,3010,2667,8,8,6,3,4,1.21,3434,3426,3501,3095,v0.5.8
0,0,0,0,92,10,36,44,837,12,30,2984,860,2995,1752,500,15,480,5,1764,4144,8,323,1433,79135,0,43,79092,9123,0,5,9118,31757,30,31727,38255,0,8,38247,2833,0,14168,8000,11,7989,6171,15,6156,2753,2749,2805,2483,8,8,6,2,4,1.20,3435,3427,3502,3097,v0.5.9
0,0,0,0,90,10,36,43,920,19,39,3108,942,3120,2010,595,371,221,3,2029,5027,94,230,1705,84804,0,34,84770,9705,0,5,9700,34161,21,34140,40941,0,8,40933,3276,0,15160,8490,3,8487,6672,10,6662,3145,3139,3218,2775,11,9,6,3,4,1.20,3635,3629,3715,3232,v1.0.0
0,0,0,0,91,10,36,44,895,20,36,3094,917,3105,2028,610,341,266,3,2048,4793,83,212,1753,83506,0,43,83463,9553,0,5,9548,33512,30,33482,40441,0,8,40433,3206,0,14920,8403,11,8392,6520,15,6505,3147,3145,3221,2803,8,8,6,3,4,1.21,3605,3599,3682,3216,v1.0.0-beta1
0,0,0,0,91,10,36,44,895,22,35,3094,917,3105,2075,649,375,271,3,2097,4858,93,215,1789,83506,0,43,83463,9553,0,5,9548,33512,30,33482,40441,0,8,40433,3316,0,14920,8403,11,8392,6520,15,6505,3230,3224,3305,2863,11,8,6,3,4,1.21,3605,3599,3682,3216,v1.0.0-beta2
0,0,0,0,89,10,36,43,917,20,39,3097,939,3109,1990,621,385,233,3,2010,5003,92,218,1700,84443,0,34,84409,9671,0,5,9666,33969,21,33948,40803,0,8,40795,3269,0,15104,8459,3,8456,6647,10,6637,3137,3131,3210,2758,11,9,6,3,4,1.20,3624,3618,3701,3218,v1.0.0-beta3
0,0,0,0,90,10,36,43,920,20,50,3119,942,3131,2026,601,388,210,3,2046,5143,96,232,1718,84915,0,34,84881,9711,0,5,9706,34222,21,34201,40985,0,8,40977,3294,0,15180,8494,3,8491,6688,10,6678,3168,3162,3234,2795,11,9,6,3,4,1.20,3647,3641,3727,3243,v1.0.1
0,0,0,0,96,11,39,46,830,50,39,3033,853,3041,1991,674,401,270,3,2041,3653,85,218,1738,82589,0,34,82555,9471,0,5,9466,33824,21,33803,39297,0,8,39289,3293,0,14951,8194,3,8191,6759,10,6749,3191,3189,3255,2822,9,9,6,3,4,1.16,3585,3579,3669,3168,v1.0.10
0,0,0,0,96,11,39,45,840,46,47,3061,863,3073,1942,658,404,251,3,1988,3588,84,220,1684,83457,0,34,83423,9568,0,5,9563,34256,21,34235,39636,0,8,39628,3292,0,15141,8263,3,8260,6880,10,6870,3150,3144,3218,2766,11,9,6,3,4,1.16,3626,3620,3713,3198,v1.0.11
0,0,0,0,97,11,39,45,846,52,38,3085,869,3097,1833,598,380,215,3,1885,3585,88,218,1579,84312,0,34,84278,9618,0,5,9613,34752,21,34731,39945,0,8,39937,3120,0,15261,8309,3,8306,6954,10,6944,3028,3026,3099,2653,9,9,6,3,4,1.15,3653,3647,3741,3222,v1.0.12
0,0,0,0,97,11,40,46,846,44,49,3094,869,3105,1854,610,412,195,3,1898,3568,102,212,1584,84516,0,34,84482,9641,0,5,9636,34886,21,34865,39992,0,8,39984,3180,0,15309,8319,3,8316,6992,10,6982,3079,3077,3160,2682,9,9,6,3,4,1.15,3665,3659,3753,3231,v1.0.13
0,0,0,0,97,11,40,45,896,67,42,3286,923,3299,2139,682,391,288,3,2206,4185,80,241,1885,89557,0,34,89523,10162,0,5,10157,37281,21,37260,42117,0,8,42109,3606,0,16277,8812,3,8809,7467,10,7457,3413,3407,3483,3020,11,9,6,3,4,1.13,3894,3888,3981,3434,v1.0.14
0,0,0,0,96,10,40,45,918,64,45,3330,947,3342,2094,650,412,235,3,2158,4128,110,244,1804,91237,0,34,91203,10337,0,5,10332,38067,21,38046,42836,0,8,42828,3625,0,16576,8967,3,8964,7611,10,7601,3431,3425,3513,2996,11,9,6,3,4,1.13,3959,3953,4047,3485,v1.0.15
0,0,0,0,96,10,40,45,935,73,42,3392,964,3405,1941,577,389,185,3,2014,4062,87,246,1681,92833,0,34,92799,10510,0,5,10505,38833,21,38812,43493,0,8,43485,3411,0,16900,9124,3,9121,7778,10,7768,3230,3225,3293,2837,11,9,6,3,4,1.12,4046,4041,4144,3556,v1.0.16
0,0,0,0,90,10,36,43,920,17,46,3120,942,3132,2009,593,389,201,3,2026,5075,97,227,1702,84925,0,34,84891,9712,0,5,9707,34226,21,34205,40990,0,8,40982,3230,0,15182,8495,3,8492,6689,10,6679,3138,3136,3204,2769,9,9,6,3,4,1.20,3648,3642,3728,3244,v1.0.2
0,0,0,0,90,10,36,43,919,15,39,3122,941,3134,2016,603,353,247,3,2031,5080,78,225,1728,84919,0,34,84885,9711,0,5,9706,34230,21,34209,40981,0,8,40973,3216,0,15185,8496,3,8493,6691,10,6681,3120,3118,3184,2770,9,9,6,3,4,1.20,3650,3644,3730,3246,v1.0.3
0,0,0,0,90,10,36,43,922,15,44,3135,945,3146,2050,616,361,252,3,2065,5118,85,224,1756,85341,0,34,85307,9757,0,5,9752,34441,21,34420,41146,0,8,41138,3262,0,15264,8524,3,8521,6742,10,6732,3177,3175,3256,2816,9,9,6,3,4,1.19,3671,3665,3755,3259,v1.0.4
0,0,0,0,90,10,36,43,922,46,38,3137,945,3148,1973,617,376,238,3,2019,5204,72,229,1718,85419,0,34,85385,9770,0,5,9765,34499,21,34478,41153,0,8,41145,3193,0,15290,8524,3,8521,6768,10,6758,3105,3103,3173,2760,9,9,6,3,4,1.19,3675,3669,3759,3261,v1.0.5
0,0,0,0,89,10,36,43,934,47,36,3149,957,3160,2154,676,392,281,3,2201,5574,85,232,1884,85918,0,34,85884,9838,0,5,9833,34675,21,34654,41408,0,8,41400,3474,0,15372,8582,3,8579,6792,10,6782,3334,3328,3400,2959,11,9,6,3,4,1.19,3686,3680,3770,3273,v1.0.6
0,0,0,0,89,10,36,43,936,54,34,3166,959,3177,1987,600,376,221,3,2041,5354,91,231,1719,86208,0,34,86174,9871,0,5,9866,34779,21,34758,41561,0,8,41553,3296,0,15421,8609,3,8606,6814,10,6804,3197,3195,3277,2822,9,9,6,3,4,1.20,3703,3697,3787,3290,v1.0.7
0,0,0,0,97,11,39,46,819,58,34,3010,842,3020,1886,648,416,229,3,1944,3522,97,228,1619,81963,0,34,81929,9406,0,5,9401,33618,21,33597,38942,0,8,38934,3212,0,14874,8126,3,8123,6750,10,6740,3110,3108,3186,2733,9,9,6,3,4,1.16,3560,3554,3644,3145,v1.0.8
0,0,0,0,97,11,40,46,812,57,45,3002,835,3010,1903,641,407,231,3,1960,3564,100,221,1639,81609,0,34,81575,9373,0,5,9368,33471,21,33450,38768,0,8,38760,3284,0,14811,8086,3,8083,6727,10,6717,3146,3140,3224,2752,11,9,6,3,4,1.16,3552,3546,3636,3137,v1.0.9
0,0,0,0,95,10,39,44,907,64,36,3232,935,3251,2051,647,390,255,2,2115,4060,75,226,1814,88997,0,34,88963,10065,0,5,10060,37187,21,37166,41748,0,8,41740,3430,0,16202,8766,3,8763,7438,10,7428,3295,3295,3373,2906,9,9,6,3,4,1.12,3852,3848,3943,3385,v2.0.0
0,0,0,0,95,10,39,44,907,62,36,3227,935,3246,2122,666,403,261,2,2184,4209,91,226,1867,88872,0,34,88838,10049,0,5,10044,37119,21,37098,41707,0,8,41699,3582,0,16171,8754,3,8751,7419,10,7409,3406,3402,3489,2997,11,9,6,3,4,1.12,3846,3842,3937,3380,v2.0.1
0,0,0,0,95,10,39,44,907,68,42,3227,935,3246,1925,603,384,217,2,1993,3926,73,232,1688,88877,0,34,88843,10050,0,5,10045,37123,21,37102,41707,0,8,41699,3327,0,16172,8754,3,8751,7420,10,7410,3161,3157,3232,2776,11,9,6,3,4,1.12,3846,3842,3937,3380,v2.0.2
0,0,0,0,95,10,39,44,908,68,41,3232,936,3251,1962,593,401,190,2,2030,4056,82,243,1705,89136,0,34,89102,10067,0,5,10062,37278,21,37257,41795,0,8,41787,3358,0,16206,8772,3,8769,7436,10,7426,3228,3228,3307,2831,9,9,6,3,4,1.12,3853,3849,3945,3385,v2.0.3
